entity_id,canonical_metabolite,all_metabolite_names,InChIKey,formula,n_studies_with_log2fc,n_effect_observations,n_up,n_down,mean_log2fc,median_log2fc,max_abs_log2fc,min_p_value,studies,dominant_direction,consistency_score,discordant,recurrent
IK_QYTPGOPLNFESQC-NUTQULCTSA-N,PE(P-16:0/0:0),PE(P-16:0/0:0),QYTPGOPLNFESQC-NUTQULCTSA-N,C21H44NO6P,1,1,1,0,0.028601801,0.028601801,0.028601801,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_QINFFYRWMCWIQU-HEPLYUHHSA-N,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:1(9Z))","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:1(9Z))",QINFFYRWMCWIQU-HEPLYUHHSA-N,C41H68NO8P,1,1,1,0,0.028568582,0.028568582,0.028568582,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_TWEFFSVOCVXBPV-UHFFFAOYSA-N,3-Allylphenol sulfate,3-Allylphenol sulfate,TWEFFSVOCVXBPV-UHFFFAOYSA-N,C9H10O4S,1,1,1,0,0.028535362,0.028535362,0.028535362,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_HPMRFMKYPGXPEP-UHFFFAOYSA-N,Idazoxan,Idazoxan,HPMRFMKYPGXPEP-UHFFFAOYSA-N,C11H12N2O2,1,1,0,1,-0.028302827,-0.028302827,0.028302827,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_NESRXFGQJARQNM-OWYFMNJBSA-N,Ovalicin,Ovalicin,NESRXFGQJARQNM-OWYFMNJBSA-N,C16H24O5,1,1,0,1,-0.02770488,-0.02770488,0.02770488,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_LCJRHAPPMIUHLH-UHFFFAOYSA-N,Policapram,Policapram,LCJRHAPPMIUHLH-UHFFFAOYSA-N,C6H9NO,1,1,0,1,-0.027638442,-0.027638442,0.027638442,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_RMOGWMIKYWRTKW-UONOGXRCSA-N,Paclobutrazol,Paclobutrazol,RMOGWMIKYWRTKW-UONOGXRCSA-N,C15H20ClN3O,1,1,1,0,0.027638442,0.027638442,0.027638442,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_CBVKLEOGWBFWFG-AXDSSHIGSA-N,Epsilon-(Hexanoyl)lysine,Epsilon-(Hexanoyl)lysine,CBVKLEOGWBFWFG-AXDSSHIGSA-N,C12H24N2O3,1,1,1,0,0.027605222,0.027605222,0.027605222,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_PKXWXXPNHIWQHW-RCBQFDQVSA-N,Semagacestat,Semagacestat,PKXWXXPNHIWQHW-RCBQFDQVSA-N,C19H27N3O4,1,1,1,0,0.027572003,0.027572003,0.027572003,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_NDBRCNIXDRLLSE-GSUBHOBPSA-N,GPCho(22:6/18:1),GPCho(22:6/18:1),NDBRCNIXDRLLSE-GSUBHOBPSA-N,C48H82NO8P,1,1,0,1,-0.02727303,-0.02727303,0.02727303,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_JWBXCSQZLLIOCI-GUBZILKMSA-N,Isoleucyl-Leucine,Isoleucyl-Leucine,JWBXCSQZLLIOCI-GUBZILKMSA-N,C12H24N2O3,1,1,1,0,0.027040495,0.027040495,0.027040495,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_OVRNDRQMDRJTHS-JAJWTYFOSA-N,N-Acetyl-b-D-galactosamine,N-Acetyl-b-D-galactosamine,OVRNDRQMDRJTHS-JAJWTYFOSA-N,C8H15NO6,1,1,0,1,-0.027040495,-0.027040495,0.027040495,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_SENJXOPIZNYLHU-IUCAKERBSA-N,Leucyl-Arginine,Leucyl-Arginine,SENJXOPIZNYLHU-IUCAKERBSA-N,C12H25N5O3,1,1,0,1,-0.027007275,-0.027007275,0.027007275,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_ASWVTGNCAZCNNR-UHFFFAOYSA-N,Sulfadimidine,Sulfadimidine,ASWVTGNCAZCNNR-UHFFFAOYSA-N,C12H14N4O2S,1,1,1,0,0.026940837,0.026940837,0.026940837,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_DEKASDKLVVYODQ-UKHRKFAVSA-N,3-keto Fusidic acid,3-keto Fusidic acid,DEKASDKLVVYODQ-UKHRKFAVSA-N,C31H46O6,1,1,1,0,0.026841179,0.026841179,0.026841179,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_FQYQMFCIJNWDQZ-CYDGBPFRSA-N,Isoleucyl-prolyl-proline,Isoleucyl-prolyl-proline,FQYQMFCIJNWDQZ-CYDGBPFRSA-N,C16H27N3O4,1,1,0,1,-0.026575425,-0.026575425,0.026575425,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_OAORYCZPERQARS-VIFPVBQESA-N,6-Bromo-L-tryptophan,6-Bromo-L-tryptophan,OAORYCZPERQARS-VIFPVBQESA-N,C11H11BrN2O2,1,1,0,1,-0.026508986,-0.026508986,0.026508986,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_MCYHPZGUONZRGO-VKHMYHEASA-N,Mecysteine,Mecysteine,MCYHPZGUONZRGO-VKHMYHEASA-N,C4H9NO2S,1,1,1,0,0.026442548,0.026442548,0.026442548,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_PKIYFBICNICNGJ-UHFFFAOYSA-N,Monooctyl phthalate,Monooctyl phthalate,PKIYFBICNICNGJ-UHFFFAOYSA-N,C16H22O4,1,1,0,1,-0.026210013,-0.026210013,0.026210013,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_VKYKSIONXSXAKP-UHFFFAOYSA-N,Methenamine,Methenamine,VKYKSIONXSXAKP-UHFFFAOYSA-N,C6H12N4,1,1,0,1,-0.026077136,-0.026077136,0.026077136,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_PTIDGSWTMLSGAH-UHFFFAOYSA-N,Precocene II,Precocene II,PTIDGSWTMLSGAH-UHFFFAOYSA-N,C13H16O3,1,1,0,1,-0.026010697,-0.026010697,0.026010697,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_YOSHYTLCDANDAN-UHFFFAOYSA-N,Irbesartan,Irbesartan,YOSHYTLCDANDAN-UHFFFAOYSA-N,C25H28N6O,1,1,0,1,-0.025987443,-0.025987443,0.025987443,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_RKQUHHNIJVGMIG-UHFFFAOYSA-N,N-Lauroyl Phenylalanine,N-Lauroyl Phenylalanine,RKQUHHNIJVGMIG-UHFFFAOYSA-N,C21H33NO3,1,1,0,1,-0.025944258,-0.025944258,0.025944258,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_WVTMNZAPPOMZST-JZCVQVRRSA-N,11-Hydroxyprogesterone 11-glucuronide,11-Hydroxyprogesterone 11-glucuronide,WVTMNZAPPOMZST-JZCVQVRRSA-N,C27H38O9,1,1,0,1,-0.02587782,-0.02587782,0.02587782,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_DYQXERDJEYZBKH-KVQBGUIXSA-N,"7,8-Dihydro-2'-deoxyguanosine","7,8-Dihydro-2'-deoxyguanosine",DYQXERDJEYZBKH-KVQBGUIXSA-N,C10H15N5O4,1,1,0,1,-0.025645285,-0.025645285,0.025645285,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_CXTATJFJDMJMIY-UHFFFAOYSA-N,Octanoylcarnitine,Octanoylcarnitine,CXTATJFJDMJMIY-UHFFFAOYSA-N,C15H29NO4,1,1,1,0,0.025578846,0.025578846,0.025578846,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_YHEDRJPUIRMZMP-ZWKOTPCHSA-N,Sphinganine 1-phosphate,Sphinganine 1-phosphate | Sphinganine-phosphate,YHEDRJPUIRMZMP-ZWKOTPCHSA-N,C18H40NO5P,1,1,0,1,-0.025479188,-0.025479188,0.025479188,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_MJZYBROJFJAPOE-UHFFFAOYSA-N,Stigmastanediol,Stigmastanediol,MJZYBROJFJAPOE-UHFFFAOYSA-N,C29H52O2,1,1,1,0,0.025379531,0.025379531,0.025379531,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_HMARMWSETGYKDK-AOGVJQIJSA-N,"PE(14:0/18:2(9Z,12Z))","PE(14:0/18:2(9Z,12Z))",HMARMWSETGYKDK-AOGVJQIJSA-N,C37H70NO8P,1,1,1,0,0.025279873,0.025279873,0.025279873,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_WAAPEIZFCHNLKK-PELKAZGASA-N,"(2R,4S)-2-Aminoformyl-6-fluoro-spiro[chroman-4,4'-imidazolidine]-2',5'-dione","(2R,4S)-2-Aminoformyl-6-fluoro-spiro[chroman-4,4'-imidazolidine]-2',5'-dione",WAAPEIZFCHNLKK-PELKAZGASA-N,C12H10FN3O4,1,1,1,0,0.025246654,0.025246654,0.025246654,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_PUQIRTNPJRFRCZ-UHFFFAOYSA-N,Metoprolol acid,Metoprolol acid,PUQIRTNPJRFRCZ-UHFFFAOYSA-N,C14H21NO4,1,1,1,0,0.025146996,0.025146996,0.025146996,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_IQZZFVDIZRWADY-UHFFFAOYSA-N,Isocoumarin,Isocoumarin,IQZZFVDIZRWADY-UHFFFAOYSA-N,C9H6O2,1,1,1,0,0.025047338,0.025047338,0.025047338,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_KUAZQDVKQLNFPE-UHFFFAOYSA-N,Thiram,Thiram,KUAZQDVKQLNFPE-UHFFFAOYSA-N,C6H12N2S4,1,1,0,1,-0.025047338,-0.025047338,0.025047338,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_PQKFUDVFSOEHDQ-KBBGFLFPSA-N,"24,24-Difluoro-1alpha,25-dihydroxyvitamin D3","24,24-Difluoro-1alpha,25-dihydroxyvitamin D3",PQKFUDVFSOEHDQ-KBBGFLFPSA-N,C27H42F2O3,1,1,0,1,-0.025047338,-0.025047338,0.025047338,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_RGJSGXNKRWWCOQ-QMEIEYGNSA-N,8(R)-Hydroperoxylinoleic acid,8(R)-Hydroperoxylinoleic acid,RGJSGXNKRWWCOQ-QMEIEYGNSA-N,C18H32O4,1,1,1,0,0.025014119,0.025014119,0.025014119,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_FKTCHXAVPYGOSM-CUAXAMRHSA-N,11'-Carboxy-alpha-chromanol,11'-Carboxy-alpha-chromanol,FKTCHXAVPYGOSM-CUAXAMRHSA-N,C26H42O4,1,1,1,0,0.024914461,0.024914461,0.024914461,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_YAADMLWHGMUGQL-VOTSOKGWSA-N,Cinnamoylglycine,Cinnamoylglycine,YAADMLWHGMUGQL-VOTSOKGWSA-N,C11H11NO3,1,1,0,1,-0.024914461,-0.024914461,0.024914461,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_TYMABNNERDVXID-DLYFRVTGSA-N,Panipenem,Panipenem,TYMABNNERDVXID-DLYFRVTGSA-N,C15H21N3O4S,1,1,1,0,0.024881241,0.024881241,0.024881241,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_FHSUFDYFOHSYHI-UHFFFAOYSA-N,3-Oxopentanoic acid,3-Oxopentanoic acid,FHSUFDYFOHSYHI-UHFFFAOYSA-N,C5H8O3,1,1,0,1,-0.024848022,-0.024848022,0.024848022,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_HFTWTHSIMCSLFQ-CMLLUXCUSA-N,Glabric acid,Glabric acid,HFTWTHSIMCSLFQ-CMLLUXCUSA-N,C30H46O5,1,1,1,0,0.024814803,0.024814803,0.024814803,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_VOOYTQRREPYRIW-UHFFFAOYSA-N,Marindinin,Marindinin,VOOYTQRREPYRIW-UHFFFAOYSA-N,C14H16O3,1,1,0,1,-0.024781584,-0.024781584,0.024781584,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_MNBHSIWWHUIFNM-UHFFFAOYSA-N,6-Hydroxyoctanoylcarnitine,6-Hydroxyoctanoylcarnitine,MNBHSIWWHUIFNM-UHFFFAOYSA-N,C15H29NO5,1,1,0,1,-0.024748364,-0.024748364,0.024748364,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_LCPDWSOZIOUXRV-UHFFFAOYSA-N,Phenoxyacetic Acid,Phenoxyacetic Acid,LCPDWSOZIOUXRV-UHFFFAOYSA-N,C8H8O3,1,1,0,1,-0.024681926,-0.024681926,0.024681926,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_GSLDEZOOOSBFGP-UHFFFAOYSA-N,Alpha-Methylene-Gamma-Butyrolactone,Alpha-Methylene-Gamma-Butyrolactone,GSLDEZOOOSBFGP-UHFFFAOYSA-N,C5H6O2,1,1,1,0,0.024648706,0.024648706,0.024648706,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_MDSUKZSLOATHMH-UHFFFAOYSA-N,Leucyl-Valine,Leucyl-Valine,MDSUKZSLOATHMH-UHFFFAOYSA-N,C11H22N2O3,1,1,1,0,0.024582268,0.024582268,0.024582268,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_MSFSPUZXLOGKHJ-PGYHGBPZSA-N,Muramic acid,Muramic acid,MSFSPUZXLOGKHJ-PGYHGBPZSA-N,C9H17NO7,1,1,1,0,0.024582268,0.024582268,0.024582268,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_OXSYGCRLQCGSAQ-UHFFFAOYSA-N,Sabine,Sabine,OXSYGCRLQCGSAQ-UHFFFAOYSA-N,C27H45NO7,1,1,1,0,0.024549049,0.024549049,0.024549049,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_UTNVEWHQVLDCMX-UHFFFAOYSA-N,Lactyltrimethylammonium betaine,Lactyltrimethylammonium betaine,UTNVEWHQVLDCMX-UHFFFAOYSA-N,C6H13AsO3,1,1,0,1,-0.024549049,-0.024549049,0.024549049,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_HXHZGHRLVRFQDR-HZJYTTRNSA-N,Goshuyic acid,Goshuyic acid,HXHZGHRLVRFQDR-HZJYTTRNSA-N,C14H24O2,1,1,0,1,-0.024416172,-0.024416172,0.024416172,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_VXBLCLVRWCLEOX-BFYSZXNBSA-N,6-Deoxocastasterone,6-Deoxocastasterone,VXBLCLVRWCLEOX-BFYSZXNBSA-N,C28H50O4,1,1,0,1,-0.024382952,-0.024382952,0.024382952,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_JEISZCQAXYJJOO-FQEVSTJZSA-N,N-Stearoyl Arginine,N-Stearoyl Arginine,JEISZCQAXYJJOO-FQEVSTJZSA-N,C23H46N4O3,1,1,0,1,-0.024349733,-0.024349733,0.024349733,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_VBOQYPQEPHKASR-UHFFFAOYSA-N,DL-Homocysteic acid,DL-Homocysteic acid,VBOQYPQEPHKASR-UHFFFAOYSA-N,C4H9NO5S,1,1,0,1,-0.024117198,-0.024117198,0.024117198,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_UEWPEVNSKXXUGP-UHFFFAOYSA-N,"10H-Pyrido(3,2-b)(1,4)benzothiazine, 10-(2-(dibutylamino)ethyl)-","10H-Pyrido(3,2-b)(1,4)benzothiazine, 10-(2-(dibutylamino)ethyl)-",UEWPEVNSKXXUGP-UHFFFAOYSA-N,C21H29N3S,1,1,1,0,0.024050759,0.024050759,0.024050759,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_KVXSPXCUAWCXEI-UHFFFAOYSA-N,(2S)-2-Amino-6-[(3-formylpiperidin-1-yl)amino]hexanoic acid,(2S)-2-Amino-6-[(3-formylpiperidin-1-yl)amino]hexanoic acid,KVXSPXCUAWCXEI-UHFFFAOYSA-N,C12H23N3O3,1,1,0,1,-0.023652128,-0.023652128,0.023652128,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_YFXWTVLDSKSYLW-NSCUHMNNSA-N,5-Hydroxyferulic acid,5-Hydroxyferulic acid,YFXWTVLDSKSYLW-NSCUHMNNSA-N,C10H10O5,1,1,1,0,0.023585689,0.023585689,0.023585689,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_JLFNLZLINWHATN-UHFFFAOYSA-N,Pentaethylene glycol,Pentaethylene glycol,JLFNLZLINWHATN-UHFFFAOYSA-N,C10H22O6,1,1,1,0,0.023452812,0.023452812,0.023452812,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_ISYWECDDZWTKFF-UHFFFAOYSA-N,Nonadecanoic acid,Nonadecanoic acid | FA 19:0,ISYWECDDZWTKFF-UHFFFAOYSA-N,C19H38O2,1,1,0,1,-0.023386374,-0.023386374,0.023386374,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_MFYSYFVPBJMHGN-ZPOLXVRWSA-N,Cortisone,Cortisone,MFYSYFVPBJMHGN-ZPOLXVRWSA-N,C21H28O5,1,1,1,0,0.0230874,0.0230874,0.0230874,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_FEZNRZLARONEKO-VHGXFIKMSA-N,"DG(i-18:0/18:1(12Z)-O(9S,10R)/0:0)","DG(i-18:0/18:1(12Z)-O(9S,10R)/0:0)",FEZNRZLARONEKO-VHGXFIKMSA-N,C39H72O6,1,1,1,0,0.023054181,0.023054181,0.023054181,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_KAOLEMQCYWHOJQ-UQACNIHJSA-N,5b-Cyprinol sulfate,5b-Cyprinol sulfate,KAOLEMQCYWHOJQ-UQACNIHJSA-N,C27H48O8S,1,1,1,0,0.023054181,0.023054181,0.023054181,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_LWWIYCLYWKAKRR-HSUXUTPPSA-N,"(2R,3R,4R)-Hexane-1,2,3,4,6-pentol","(2R,3R,4R)-Hexane-1,2,3,4,6-pentol",LWWIYCLYWKAKRR-HSUXUTPPSA-N,C6H14O5,1,1,0,1,-0.022921304,-0.022921304,0.022921304,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_AUVVAXYIELKVAI-CKBKHPSWSA-N,Emetine,Emetine,AUVVAXYIELKVAI-CKBKHPSWSA-N,C29H40N2O4,1,1,0,1,-0.022821646,-0.022821646,0.022821646,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_PJANXHGTPQOBST-UHFFFAOYSA-N,Stilbene,Stilbene,PJANXHGTPQOBST-UHFFFAOYSA-N,C14H12,1,1,1,0,0.02265555,0.02265555,0.02265555,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_NNAIYOXJNVGUOM-UHFFFAOYSA-N,Amperozide,Amperozide,NNAIYOXJNVGUOM-UHFFFAOYSA-N,C23H29F2N3O,1,1,1,0,0.022423015,0.022423015,0.022423015,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_AHANXAKGNAKFSK-PDBXOOCHSA-N,Dihomo-alpha-linolenic acid,Dihomo-alpha-linolenic acid,AHANXAKGNAKFSK-PDBXOOCHSA-N,C20H34O2,1,1,0,1,-0.022323357,-0.022323357,0.022323357,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_XURBWYCGQQXTHJ-UHFFFAOYSA-N,MJDBISSN00000009,MJDBISSN00000009 | MJDBISSP00000009,XURBWYCGQQXTHJ-UHFFFAOYSA-N,C7H5Cl2NO,1,1,0,1,-0.022290138,-0.022290138,0.022290138,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_VPAOSFFTKWUGAD-TVKJYDDYSA-N,Skimmin,Skimmin,VPAOSFFTKWUGAD-TVKJYDDYSA-N,C15H16O8,1,1,0,1,-0.022256918,-0.022256918,0.022256918,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_UPWPIFMHSFSVLE-UHFFFAOYSA-N,"N-Cyclohexyl-1,3-Benzothiazol-2-Amine","N-Cyclohexyl-1,3-Benzothiazol-2-Amine",UPWPIFMHSFSVLE-UHFFFAOYSA-N,C13H16N2S,1,1,1,0,0.02219048,0.02219048,0.02219048,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_UPABQMWFWCMOFV-UHFFFAOYSA-N,N-Benzyl-2-phenylethylamine,N-Benzyl-2-phenylethylamine,UPABQMWFWCMOFV-UHFFFAOYSA-N,C15H17N,1,1,1,0,0.021991164,0.021991164,0.021991164,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_IWSYJJNDWNKMJD-WFPKBTJNSA-N,"SM(d18:2(4E,14Z)/TXB2)","SM(d18:2(4E,14Z)/TXB2)",IWSYJJNDWNKMJD-WFPKBTJNSA-N,C43H79N2O10P,1,1,1,0,0.021924725,0.021924725,0.021924725,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_VTSFZGCXFALJSV-FYAZAUILSA-N,PC ae C40:1,PC ae C40:1,VTSFZGCXFALJSV-FYAZAUILSA-N,C48H96NO7P,1,1,1,0,0.021859184,0.021859184,0.021859184,NA,34577635,Up in PD,1,FALSE,FALSE
IK_JWYOAMOZLZXDER-UHNVWZDZSA-N,"(1r,2s)-2-Aminocyclopentanecarboxylic acid","(1r,2s)-2-Aminocyclopentanecarboxylic acid",JWYOAMOZLZXDER-UHNVWZDZSA-N,C6H11NO2,1,1,0,1,-0.021791848,-0.021791848,0.021791848,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_DDCYKEYDTGCKAS-SKSHMZPZSA-N,10-HDoHE,10-HDoHE,DDCYKEYDTGCKAS-SKSHMZPZSA-N,C22H32O3,1,1,1,0,0.021775239,0.021775239,0.021775239,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_SYRVWXFZYGDVTF-UHFFFAOYSA-N,"(1beta,2beta,5beta)-p-Menth-3-ene-1,2,5-triol","(1beta,2beta,5beta)-p-Menth-3-ene-1,2,5-triol",SYRVWXFZYGDVTF-UHFFFAOYSA-N,C10H18O3,1,1,0,1,-0.02169219,-0.02169219,0.02169219,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_CYYZDBDROVLTJU-UHFFFAOYSA-N,4-Butylphenol,4-Butylphenol,CYYZDBDROVLTJU-UHFFFAOYSA-N,C10H14O,1,1,1,0,0.021526094,0.021526094,0.021526094,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_BUHZTPLXMFRPCK-CKCUUXPSSA-N,Crepidiaside B,Crepidiaside B,BUHZTPLXMFRPCK-CKCUUXPSSA-N,C21H28O9,1,1,1,0,0.021293559,0.021293559,0.021293559,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_VLDVBZICYBVQHB-IUCAKERBSA-N,Histidylvaline,Histidylvaline,VLDVBZICYBVQHB-IUCAKERBSA-N,C11H18N4O3,1,1,1,0,0.021127463,0.021127463,0.021127463,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_UADPGHINQMWEAG-FROQITRMSA-N,"(S,E)-2-(5-Hydroxy-8,9-dihydro-5H-benzo[7]annulen-6(7H)-ylidene)acetic acid","(S,E)-2-(5-Hydroxy-8,9-dihydro-5H-benzo[7]annulen-6(7H)-ylidene)acetic acid",UADPGHINQMWEAG-FROQITRMSA-N,C13H14O3,1,1,0,1,-0.020861708,-0.020861708,0.020861708,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_ZUXGPPMNMKSOEO-LFYBBSHMSA-N,Merodesmosine,Merodesmosine,ZUXGPPMNMKSOEO-LFYBBSHMSA-N,C18H34N4O6,1,1,1,0,0.020861708,0.020861708,0.020861708,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_HSUNTEFOMSKZCT-UHFFFAOYSA-N,Deoxycholylhistidine,Deoxycholylhistidine,HSUNTEFOMSKZCT-UHFFFAOYSA-N,C30H47N3O5,1,1,1,0,0.020695612,0.020695612,0.020695612,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_CGJRRBRZLXHAHM-PCDBCJAOSA-N,"PS(15:0/18:2(9Z,11E)+=O(13))","PS(15:0/18:2(9Z,11E)+=O(13))",CGJRRBRZLXHAHM-PCDBCJAOSA-N,C39H70NO11P,1,1,1,0,0.020629173,0.020629173,0.020629173,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_JXQFDWGMBSZKSE-LPCYUWLXSA-N,SM(d18:1/6 keto-PGF1alpha),SM(d18:1/6 keto-PGF1alpha),JXQFDWGMBSZKSE-LPCYUWLXSA-N,C43H81N2O10P,1,1,0,1,-0.020629173,-0.020629173,0.020629173,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_HNGIZKAMDMBRKJ-LBPRGKRZSA-N,ACETYLTRYPTOPHANAMIDE,ACETYLTRYPTOPHANAMIDE,HNGIZKAMDMBRKJ-LBPRGKRZSA-N,C13H15N3O2,1,1,0,1,-0.020595954,-0.020595954,0.020595954,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_MYEJFUXQJGHEQK-ALRJYLEOSA-N,Proscillaridin,Proscillaridin,MYEJFUXQJGHEQK-ALRJYLEOSA-N,C30H42O8,1,1,0,1,-0.020595954,-0.020595954,0.020595954,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_AFWVBXLXFDAISA-GPRPIQDKSA-N,Eriojaposide B,Eriojaposide B,AFWVBXLXFDAISA-GPRPIQDKSA-N,C25H40O11,1,1,1,0,0.020496296,0.020496296,0.020496296,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_CYIDZMCFTVVTJO-UHFFFAOYSA-N,PYROMELLITIC ACID,PYROMELLITIC ACID,CYIDZMCFTVVTJO-UHFFFAOYSA-N,C10H6O8,1,1,0,1,-0.020496296,-0.020496296,0.020496296,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_NITMRIAAAKECLS-IZZDOVSWSA-N,Furapyrimidone,Furapyrimidone,NITMRIAAAKECLS-IZZDOVSWSA-N,C9H10N4O4,1,1,0,1,-0.020463077,-0.020463077,0.020463077,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_DYENWMUXSKPFLC-UHFFFAOYSA-N,"(3beta,22R,23R,24S)-3,22,23-Trihydroxystigmastan-6-one","(3beta,22R,23R,24S)-3,22,23-Trihydroxystigmastan-6-one",DYENWMUXSKPFLC-UHFFFAOYSA-N,C29H50O4,1,1,0,1,-0.020363419,-0.020363419,0.020363419,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_PETDNGRBYPTDNI-QSNWBFGMSA-N,5'-O-Methylmelledonal,5'-O-Methylmelledonal,PETDNGRBYPTDNI-QSNWBFGMSA-N,C24H30O8,1,1,1,0,0.020296981,0.020296981,0.020296981,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_RGIBXDHONMXTLI-UHFFFAOYSA-N,Chavicol,Chavicol,RGIBXDHONMXTLI-UHFFFAOYSA-N,C9H10O,1,1,1,0,0.020197323,0.020197323,0.020197323,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
